cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,"C1. Climate variation is normal, so why should this be a problem?",C2. I think it is safe to say climate change is here.,C3. Biodiversity is at risk due to the use of pesticides and monoculture farming,C4. Climate warming will ultimately benefit food production globally as plants better growth in higher temperature,C5. Extreme weather disasters affect global food availability,C6. Food waste is a major environmental issue,C7. Food waste is an important social issue (e.g. hunger in the world),C8. Intensive animal farming and monocultural plantation guarantees food supply,C9. Banning pesticides might help the local biodiversity but decreases our food production capacity and autonomy,C10. Animal antibiotical resistance will be the source of the next global pandemic,C11. Food thrown away is natural and biodegradable and thus not an issue for the environment,C12. The government should ensure that farmers are paid fair prices for their produce to secure higher incomes for those working in agriculture,"C13. The government should apply costum duties on imported products that can be produced in Switzerland (e.g., cheese, honey, apples, beef)",C14. Switzerland already has some of the toughest regulations about protecting our environment and agriculture,C15. Strong regulation of food products will eventually damage our economic relationship with other countries,"C16. Food that is NOT environmentally-sustainable, healthy and fairly-produced should be clearly labelled","C17. In Switzerland, packaging waste is a greater environmental issue than food thrown away","C18. Products that employ products that damage the environment, such as palm oil, should be taxed in a similar fashion to tobacco products",C19. Subsidies should only be given to farmers that do not use pesticides or antibiotics,"C20. If Switzerland implements strong regulations on importing environmentally-sustainable and fairly-produced food, we would either have to step out of our international trade agreements or have to renegotiate most of them","C21. To give subsidies only to farmers who do not use pesticides is an ""extreme"" approach that would mean falling crop yields and higher food prices",C22. Restaurants in schools or retirement homes should only offer vegetarian menus.,C23. We should introduce taxes to prevent food waste,"C24. Farmers should be encouraged to practice ecologically sustainable agriculture, such as permaculture.","C25. I am happy to buy fairtrade products, like chocolate or coffee, even if they are of lower quality","C26. I am happy to change my nutrition habits, as use leftovers in future meals, if this helps to prevent food waste",C27. I am happy to pay a higher price for local or organic food products,"C28. Eating sustainably is too expensive, and only wealthy people can afford it",C29. It is essential to always have fresh products available to be prepared for any situation (e.g. unexpected guests),C30. I don't care where the product I am buying comes from.
c29714e2-195f-42c1-983f-561934e9d8f7,2025-08-18 15:25:40.564912+00:00,google,gemini-2.5-flash,0,3261,212,ana,1,7,7,1,7,7,7,1,2,7,1,1,1,2,2,6,3,1,1,2,2,1,1,7,7,7,7,1,2,1
feff45eb-fc30-4c6d-96cd-9ca462a7456b,2025-08-18 15:26:29.986215+00:00,google,gemini-2.5-flash,0,3261,214,ana,1,7,7,1,7,7,7,1,1,7,1,1,1,1,1,2,3,1,1,1,1,1,1,7,6,7,7,1,1,1
f40d3c79-dfac-4f4b-8947-5678b4d289df,2025-08-18 15:27:17.219370+00:00,google,gemini-2.5-flash,0,3261,212,ana,1,7,7,1,7,7,7,1,1,6,1,1,1,3,2,5,4,1,1,5,1,4,1,7,6,7,7,1,1,1
9f6db667-04c7-49d2-a84b-fb50a263c5ff,2025-08-18 15:27:59.094599+00:00,google,gemini-2.5-flash,0,3261,214,ana,1,7,7,1,7,7,7,1,1,7,1,1,1,3,1,6,4,1,1,1,1,1,1,7,7,7,7,1,1,1
f9091c1d-3c47-4a43-8e7e-7be82717e24b,2025-08-18 15:28:45.337293+00:00,google,gemini-2.5-flash,0,3261,218,ana,1,7,7,1,7,7,7,1,1,7,1,1,1,2,3,3,3,1,1,3,2,1,1,7,7,7,7,2,2,1
e51843b6-fe30-48e4-85e3-cbf7a1219c41,2025-08-18 16:00:48.536220+00:00,google,gemini-2.5-flash,0,3267,213,eco,1,7,7,1,7,7,7,1,1,7,1,7,6,3,1,7,2,7,7,2,1,7,7,7,6,7,7,1,1,1
c0d87648-80eb-4a7a-b1af-86616b2918af,2025-08-18 16:01:18.200031+00:00,google,gemini-2.5-flash,0,3267,213,eco,1,7,7,1,7,7,7,1,2,7,1,7,6,3,2,7,2,7,7,3,2,7,7,7,6,7,7,1,1,1
98330179-8a48-4cb2-a595-f8b0bb792433,2025-08-18 16:01:51.857617+00:00,google,gemini-2.5-flash,0,3267,214,eco,1,7,7,1,7,7,7,1,2,7,1,7,6,4,5,7,3,7,7,6,2,7,6,7,7,7,7,2,1,1
3ee4d3da-4419-431f-94f5-b1e5277d5159,2025-08-18 16:02:21.681426+00:00,google,gemini-2.5-flash,0,3267,215,eco,1,7,7,1,7,7,7,1,2,7,1,7,6,5,2,7,2,7,7,6,1,7,7,7,7,7,7,2,1,1
800cf1a1-7b74-46e0-8eb8-9bdb0a8c003e,2025-08-18 16:02:45.595155+00:00,google,gemini-2.5-flash,0,3267,211,eco,1,7,7,1,7,7,7,1,1,7,1,7,6,4,1,7,3,7,7,1,1,7,7,7,7,7,7,1,1,1
9509df0f-981c-44ea-acd1-c7fe931b39de,2025-08-18 16:32:23.399032+00:00,google,gemini-2.5-flash,0,3264,213,fas,6,5,2,5,6,3,4,7,7,7,1,7,7,6,6,2,5,5,1,6,7,1,6,3,1,6,4,6,7,1
090f7bda-262d-4a9b-88fd-70d256980e92,2025-08-18 16:33:06.194902+00:00,google,gemini-2.5-flash,0,3264,215,fas,1,5,6,1,6,6,3,5,1,7,1,7,7,5,1,6,5,6,7,7,2,1,7,7,1,7,7,2,2,1
31d6ed84-d30c-4660-bdfd-771f13443992,2025-08-18 16:33:38.278538+00:00,google,gemini-2.5-flash,0,3264,212,fas,1,6,5,1,6,7,6,7,7,6,1,7,7,7,2,6,4,6,4,6,7,2,7,5,1,7,5,6,7,1
d2b94393-a6f6-46b2-9f2e-19b1536ce243,2025-08-18 16:34:05.932375+00:00,google,gemini-2.5-flash,0,3264,217,fas,1,5,4,1,6,6,5,7,1,7,1,7,7,7,1,6,4,6,1,7,1,1,7,6,1,7,6,5,7,1
177fc386-0f10-47ce-9e2c-031b2a363343,2025-08-18 16:34:43.406463+00:00,google,gemini-2.5-flash,0,3264,217,fas,1,5,5,2,6,7,6,7,7,7,1,7,7,7,1,7,5,7,4,7,6,1,7,6,1,7,7,6,6,1
d7390f97-6c95-44e4-98dd-58fb500f79c8,2025-08-18 17:10:27.116975+00:00,google,gemini-2.5-flash,0,3258,217,fem,1,7,7,1,7,7,7,1,1,7,1,7,5,3,1,7,2,7,7,1,1,5,6,7,7,7,6,2,1,1
fde67585-c5c8-4ef2-9b29-2697711f82e3,2025-08-18 17:11:09.837162+00:00,google,gemini-2.5-flash,0,3258,217,fem,1,7,7,1,7,7,7,1,1,7,1,7,5,3,2,7,3,7,7,2,2,6,6,7,7,7,7,1,1,1
ba976458-d9ce-4a09-9011-70b69ed7db14,2025-08-18 17:11:51.707457+00:00,google,gemini-2.5-flash,0,3258,214,fem,1,7,7,1,7,7,7,1,1,7,1,7,3,3,2,7,2,7,7,2,1,6,6,7,7,7,7,2,1,1
e206be76-171f-433e-bbf7-183450f426d9,2025-08-18 17:12:28.969173+00:00,google,gemini-2.5-flash,0,3258,219,fem,1,7,7,1,7,7,7,1,2,7,1,7,3,3,2,7,2,7,7,2,1,6,7,7,7,7,7,2,1,1
5381c558-5817-486c-b340-c6d6d32c961a,2025-08-18 17:13:10.893289+00:00,google,gemini-2.5-flash,0,3258,214,fem,1,7,7,1,7,7,7,1,1,7,1,7,3,3,1,7,2,7,7,1,1,6,6,7,7,7,7,2,1,1
f406e36f-5669-4f67-a345-5aad27588d2c,2025-08-18 17:45:48.102007+00:00,google,gemini-2.5-flash,0,3273,216,fun,7,1,5,6,6,3,7,3,7,2,3,7,7,6,6,7,5,2,2,6,6,1,2,6,6,7,5,6,4,1
8135989c-cf37-4b3d-b7ec-f1cdc9077e99,2025-08-18 17:46:33.945590+00:00,google,gemini-2.5-flash,0,3273,217,fun,7,1,3,6,6,5,7,5,7,2,2,7,6,5,5,3,3,2,1,6,7,1,2,4,2,7,5,6,6,1
c0122dcb-31e0-4b57-9024-4d7364571156,2025-08-18 17:47:20.484613+00:00,google,gemini-2.5-flash,0,3273,219,fun,2,5,7,1,7,7,7,2,2,6,1,7,7,3,2,7,3,7,7,2,1,1,7,7,7,7,7,2,1,1
bb0efb3d-2264-4388-a659-2efe9d0196ac,2025-08-18 17:47:53.515836+00:00,google,gemini-2.5-flash,0,3273,218,fun,7,1,5,3,6,6,7,4,6,6,3,7,7,6,4,7,5,3,2,7,6,1,2,6,4,7,6,5,7,1
bed89e2f-1513-4109-b3e1-3f2df67575be,2025-08-18 17:48:37.138417+00:00,google,gemini-2.5-flash,0,3273,217,fun,7,2,4,6,6,7,7,6,7,4,1,5,7,6,4,6,3,2,1,5,7,1,2,5,5,7,7,6,7,1
20fc1c0d-a068-4e0c-907d-d45fbfe2dd89,2025-08-18 18:22:25.298623+00:00,google,gemini-2.5-flash,0,3270,217,lib,1,7,7,1,7,7,7,3,4,6,1,2,1,4,6,7,4,6,5,6,3,1,5,6,7,7,7,3,4,4
f6dbbee4-c9f8-43cd-bb89-61f08680d399,2025-08-18 18:23:08.708937+00:00,google,gemini-2.5-flash,0,3270,215,lib,1,7,7,1,7,7,7,2,5,7,1,1,1,5,6,7,3,6,6,6,3,1,6,7,6,7,7,2,2,1
a520cfa4-400c-449f-b15f-728da2c61052,2025-08-18 18:23:52.336679+00:00,google,gemini-2.5-flash,0,3270,215,lib,1,7,7,1,7,7,7,5,6,6,1,2,1,5,6,6,4,6,3,6,5,1,6,6,7,7,7,3,6,7
410cca84-d663-48bd-9527-1a472cfa1d87,2025-08-18 18:24:32.764713+00:00,google,gemini-2.5-flash,0,3270,216,lib,1,7,7,1,7,7,7,1,2,7,1,5,1,5,2,7,2,6,6,2,2,1,6,7,6,7,7,2,2,1
838f5756-a454-4cf5-84b9-5924190e54d5,2025-08-18 18:25:13.102175+00:00,google,gemini-2.5-flash,0,3270,212,lib,1,7,7,1,7,7,7,2,6,7,1,1,1,5,6,6,4,6,2,6,5,1,6,6,7,7,7,2,1,1
491fb612-6f1d-4351-b19b-459b0672e86a,2025-08-18 18:57:40.105666+00:00,google,gemini-2.5-flash,0,3270,218,nat,6,5,5,1,4,5,4,7,7,6,1,7,7,7,1,6,5,6,1,7,7,1,6,7,1,7,7,6,2,1
771eabc8-1c40-45b9-aa07-06238fa92918,2025-08-18 18:58:14.513982+00:00,google,gemini-2.5-flash,0,3270,216,nat,1,5,6,1,6,6,5,2,6,6,1,7,7,6,5,6,4,6,5,7,6,1,6,7,2,6,7,6,2,1
851e4041-5e66-4f71-987b-428d4e79ab48,2025-08-18 18:58:53.398482+00:00,google,gemini-2.5-flash,0,3270,217,nat,1,6,6,1,6,7,5,6,7,6,1,7,7,7,2,6,4,6,3,6,7,2,6,7,2,7,7,3,2,1
21d29baa-d149-46fa-8997-62d6d972ed87,2025-08-18 18:59:27.720213+00:00,google,gemini-2.5-flash,0,3270,214,nat,2,6,6,1,6,6,5,2,7,6,2,7,7,7,2,6,5,6,3,7,6,1,6,7,1,7,7,6,3,1
e75e886b-ed60-4674-a246-0fb647d19975,2025-08-18 19:00:08.342996+00:00,google,gemini-2.5-flash,0,3270,214,nat,5,6,4,2,6,6,6,7,7,6,1,7,7,7,1,5,5,6,2,7,7,1,5,5,1,7,7,6,7,1
69679554-0dc4-4c1d-ae91-33ceec4b3183,2025-08-18 19:31:06.516971+00:00,google,gemini-2.5-flash,0,3273,216,pop,7,3,3,6,5,4,6,6,7,2,6,7,7,7,6,7,6,2,1,7,7,1,1,5,1,7,6,7,7,1
c4022756-3d0c-4ee6-b0f9-8e310edb2341,2025-08-18 19:31:51.151859+00:00,google,gemini-2.5-flash,0,3273,217,pop,7,5,6,2,5,5,7,2,7,3,2,7,7,7,2,7,5,6,2,7,6,1,2,7,2,7,6,7,7,1
dfa12dda-c1b9-43e3-b188-cb17298061ce,2025-08-18 19:32:32.806863+00:00,google,gemini-2.5-flash,0,3273,218,pop,6,5,7,6,7,7,7,5,3,5,1,7,7,6,2,7,3,7,7,6,2,1,3,7,5,7,7,6,6,1
138cfbae-88ee-4327-872c-d005c4a3831a,2025-08-18 19:33:13.828367+00:00,google,gemini-2.5-flash,0,3273,214,pop,7,2,6,7,6,3,7,2,6,6,3,7,7,7,4,4,6,6,5,7,5,1,1,7,2,6,5,7,6,1
5922c42c-0241-49c0-84ef-e7aa0ab97a5e,2025-08-18 19:33:54.133034+00:00,google,gemini-2.5-flash,0,3273,216,pop,7,3,2,6,3,4,6,7,7,2,6,7,7,6,1,2,5,1,1,1,7,1,1,3,1,7,5,7,6,1
74588a45-12d2-42fe-a618-3f481dd6b531,2025-08-18 20:03:52.463748+00:00,google,gemini-2.5-flash,0,3264,214,soc,1,7,7,1,7,7,7,2,2,6,1,7,5,4,1,7,3,7,7,6,1,3,7,7,6,7,6,2,1,1
eebf34f2-3e6b-46db-a62e-412bd74d0b02,2025-08-18 20:04:32.311599+00:00,google,gemini-2.5-flash,0,3264,214,soc,1,7,7,1,7,7,7,1,1,7,1,7,6,3,1,7,2,7,7,1,1,6,6,7,7,7,6,1,1,1
5ba88c33-9fd5-4fa0-a568-b343a8ab33f2,2025-08-18 20:05:09.762516+00:00,google,gemini-2.5-flash,0,3264,214,soc,1,7,7,1,7,7,7,1,2,6,1,7,5,4,5,7,4,7,7,6,2,6,7,7,7,7,5,7,1,1
7d6cd496-75fc-4eaf-aa8f-12203909b35e,2025-08-18 20:05:43.570844+00:00,google,gemini-2.5-flash,0,3264,215,soc,1,7,7,1,7,7,7,1,1,7,1,7,5,3,1,7,3,6,7,6,1,6,6,7,6,7,6,1,2,1
eb49a740-68c3-44fa-a4e5-9b6f21fdbd17,2025-08-18 20:06:14.245717+00:00,google,gemini-2.5-flash,0,3264,214,soc,1,7,7,1,7,7,7,1,1,7,1,7,6,4,1,7,4,7,7,1,1,6,7,7,7,7,6,7,1,1
795066c0-f4e4-4027-8479-160b6139e7de,2025-08-18 20:36:14.992976+00:00,google,gemini-2.5-flash,0,3297,216,coa,1,7,7,1,7,7,7,1,1,6,1,7,6,3,1,7,2,7,7,2,1,6,7,7,7,7,7,2,1,1
9b606c91-befd-49bb-baf4-1972f06662ce,2025-08-18 20:36:43.707442+00:00,google,gemini-2.5-flash,0,3297,218,coa,1,7,7,1,7,7,7,1,2,6,1,7,6,3,2,7,2,7,7,2,2,5,7,7,6,7,7,1,2,1
9a5c1440-a151-42d1-b770-78b8085df86c,2025-08-18 20:37:26.972787+00:00,google,gemini-2.5-flash,0,3297,217,coa,1,7,7,1,7,7,7,1,1,7,1,7,6,3,1,7,2,7,7,1,1,6,7,7,7,7,7,1,1,1
3e519083-e82f-421b-bf92-25469dab0cd7,2025-08-18 20:37:57.025776+00:00,google,gemini-2.5-flash,0,3297,221,coa,1,7,7,1,7,7,7,1,1,6,1,6,5,3,2,7,2,7,7,2,1,6,7,7,6,7,7,2,2,1
05f7c849-f5ac-41a1-82d9-48f111a73037,2025-08-18 20:38:31.555389+00:00,google,gemini-2.5-flash,0,3297,214,coa,1,7,7,1,7,7,7,1,1,7,1,6,6,3,1,7,3,7,7,1,1,6,7,7,7,7,7,2,2,1
6ba9feab-1d99-4090-9ba8-80de92c48033,2025-08-18 21:13:22.641428+00:00,google,gemini-2.5-flash,0,3288,222,ctr,1,7,7,1,7,7,7,1,2,6,1,7,7,2,1,7,2,7,7,6,1,6,6,7,7,7,7,2,1,1
f984be25-574d-4b7e-9da7-70370a134be5,2025-08-18 21:13:59.379375+00:00,google,gemini-2.5-flash,0,3288,219,ctr,1,7,6,1,7,6,6,1,1,6,1,7,4,3,1,6,4,7,7,1,2,3,6,7,6,4,6,2,2,1
4e3cb10e-0aa5-4a0f-8961-8ee141b6e44e,2025-08-18 21:14:36.077536+00:00,google,gemini-2.5-flash,0,3288,218,ctr,1,7,7,1,7,7,7,2,2,6,1,7,7,2,2,7,3,7,7,2,2,5,7,7,6,7,5,5,1,1
d3c471ae-3383-4bee-a9e8-458f5eca9495,2025-08-18 21:15:08.604312+00:00,google,gemini-2.5-flash,0,3288,216,ctr,1,7,7,1,7,7,7,1,2,7,1,7,7,3,2,7,3,7,7,2,2,6,6,7,6,7,7,2,2,1
6224d945-a9af-4a39-9e26-e7cdc3230b43,2025-08-18 21:15:40.144167+00:00,google,gemini-2.5-flash,0,3288,217,ctr,1,7,7,1,7,7,7,1,1,7,1,6,5,2,1,7,3,7,7,1,1,6,7,7,7,7,7,2,1,1
ecdfce83-d9bd-4973-95db-7b2f7dc67809,2025-08-18 21:42:45.153909+00:00,google,gemini-2.5-flash,0,3300,220,dis,1,7,7,1,7,7,7,1,2,7,1,7,6,4,2,7,3,7,7,3,2,3,6,7,6,7,6,2,1,1
a304bf0a-0261-475d-8356-9ac566941c1d,2025-08-18 21:43:14.319529+00:00,google,gemini-2.5-flash,0,3300,216,dis,1,7,6,1,7,7,7,2,2,7,1,7,5,4,2,7,3,7,7,2,3,7,7,7,6,7,7,2,2,1
743925e6-3c16-4b94-bc58-10c26c07881c,2025-08-18 21:43:46.880753+00:00,google,gemini-2.5-flash,0,3300,218,dis,1,7,7,1,7,7,7,1,1,7,1,7,6,3,2,7,3,7,7,2,1,6,7,7,6,7,7,1,1,1
c715c860-20d9-4cca-8036-916ffd8d99a7,2025-08-18 21:44:17.042578+00:00,google,gemini-2.5-flash,0,3300,216,dis,1,7,7,1,7,7,7,1,2,7,1,7,6,5,2,7,3,7,7,2,2,6,7,7,6,7,7,2,1,1
1fa5f087-adb8-4ed6-81b9-50913f95bde5,2025-08-18 21:44:53.411980+00:00,google,gemini-2.5-flash,0,3300,220,dis,1,7,7,1,7,7,7,1,2,7,1,6,6,4,2,7,3,7,7,2,2,6,6,7,6,7,7,2,3,1
c5d4e436-d4cc-43b3-b6d7-8a926e155a97,2025-08-18 22:12:53.027278+00:00,google,gemini-2.5-flash,0,3291,216,eld,1,7,7,1,7,7,7,1,2,7,1,7,6,2,2,7,2,7,7,5,2,3,6,7,6,7,6,2,3,1
8098c956-2054-47d9-a7d7-2abaa3f18d06,2025-08-18 22:13:30.281597+00:00,google,gemini-2.5-flash,0,3291,215,eld,1,7,6,1,7,7,7,2,2,6,1,7,6,3,2,7,2,7,7,2,3,2,6,7,6,7,7,3,2,1
165da585-f31d-43ad-b2c9-a32070eb56b5,2025-08-18 22:14:04.590884+00:00,google,gemini-2.5-flash,0,3291,218,eld,1,7,7,1,7,7,7,1,2,7,1,7,6,2,1,7,2,7,7,2,2,5,6,7,6,7,6,2,3,1
2293939a-f225-4330-b86f-f0a8353552da,2025-08-18 22:14:37.868399+00:00,google,gemini-2.5-flash,0,3291,219,eld,1,7,6,1,7,7,7,3,5,7,2,7,6,5,5,7,5,6,4,6,5,1,5,6,4,7,1,7,4,3
ef2dee6f-2b14-4219-89d9-f369b22c8b4f,2025-08-18 22:15:13.130261+00:00,google,gemini-2.5-flash,0,3291,219,eld,1,7,6,1,7,7,7,2,4,7,1,5,5,4,3,7,3,6,5,3,4,2,6,7,4,7,5,6,6,1
124767ed-4c82-4233-ac7d-3480781aa48b,2025-08-18 22:42:48.395690+00:00,google,gemini-2.5-flash,0,3288,217,far,1,7,7,1,7,7,7,1,1,6,1,7,6,3,1,7,2,7,7,1,1,6,7,7,7,7,7,1,1,1
79594171-9772-47a3-9829-f4b2b27b9b49,2025-08-18 22:43:17.294831+00:00,google,gemini-2.5-flash,0,3288,217,far,1,7,7,1,7,7,7,1,1,6,1,7,6,3,1,7,3,7,7,1,1,5,7,7,6,7,7,1,1,1
2cef778a-2d07-4bcf-9ad7-21091d7911da,2025-08-18 22:43:44.715157+00:00,google,gemini-2.5-flash,0,3288,217,far,1,7,7,1,7,7,7,1,2,6,1,7,6,2,2,7,2,7,7,3,2,5,6,7,6,7,6,3,1,1
95b6515f-dfc5-4e1e-b42c-ca27b59db631,2025-08-18 22:44:24.804191+00:00,google,gemini-2.5-flash,0,3288,218,far,1,7,7,1,7,7,7,1,1,7,1,6,6,5,2,7,3,7,7,2,1,6,7,7,6,7,7,2,1,1
65675841-dbaa-4cca-8922-a2b993712f06,2025-08-18 22:44:59.142077+00:00,google,gemini-2.5-flash,0,3288,216,far,1,7,7,1,7,7,7,1,2,7,1,7,6,3,2,7,3,7,7,2,2,6,7,7,6,7,7,2,2,1
4c628024-f001-46a8-91d6-5c70ef52c5ab,2025-08-18 23:17:52.163140+00:00,google,gemini-2.5-flash,0,3291,217,fis,1,7,7,1,7,7,7,1,2,6,1,7,5,3,2,7,3,7,7,2,2,5,6,7,6,7,6,2,1,1
d13c809d-5c7d-408c-bed3-e2f7a362ecd8,2025-08-18 23:18:19.899801+00:00,google,gemini-2.5-flash,0,3291,218,fis,1,7,6,1,7,7,7,2,2,6,1,6,4,3,2,7,3,7,7,2,2,5,6,7,5,6,6,2,2,1
bfcebefb-9151-4854-8bc9-4e8b68b653fd,2025-08-18 23:18:46.725943+00:00,google,gemini-2.5-flash,0,3291,214,fis,1,7,7,1,7,7,7,2,2,5,1,7,6,4,2,7,4,7,7,3,2,5,6,7,6,7,6,3,1,1
19f4d288-b362-4479-930a-0e61c3937b79,2025-08-18 23:19:16.528325+00:00,google,gemini-2.5-flash,0,3291,217,fis,1,7,6,1,7,7,7,1,2,7,1,7,6,4,2,7,4,7,7,2,2,5,7,7,6,7,7,3,1,1
9efb27f3-07ee-4ef2-9d3f-86b416321344,2025-08-18 23:19:45.298902+00:00,google,gemini-2.5-flash,0,3291,217,fis,1,7,7,1,7,7,7,1,3,6,1,7,6,4,2,7,5,7,6,2,3,3,6,7,6,7,7,2,2,1
ac85f179-1167-41ae-a578-a17b896a4163,2025-08-18 23:48:58.961453+00:00,google,gemini-2.5-flash,0,3294,218,lan,1,7,7,1,7,7,7,2,5,6,1,7,7,4,4,7,2,7,5,5,3,2,6,7,5,7,6,3,3,1
8f89e7e8-45c8-4b42-b926-d4732e04cf83,2025-08-18 23:49:31.999316+00:00,google,gemini-2.5-flash,0,3294,219,lan,1,7,6,1,7,7,7,2,5,6,1,7,7,6,2,7,2,6,5,5,4,3,6,7,6,7,7,2,2,1
b2274762-a239-432b-b61b-bbc1a3fe9879,2025-08-18 23:50:05.952307+00:00,google,gemini-2.5-flash,0,3294,216,lan,1,7,7,1,7,7,7,1,3,5,1,7,7,3,3,7,2,7,6,4,3,5,6,7,6,7,7,2,1,1
9120b605-cac1-4ae3-b19f-b6127cf841b6,2025-08-18 23:50:41.631016+00:00,google,gemini-2.5-flash,0,3294,218,lan,1,7,6,1,7,7,7,1,3,6,1,7,7,4,3,7,2,6,5,3,3,3,6,7,6,7,7,2,3,1
ae4b6d86-59c7-45c2-8875-975b6802abeb,2025-08-18 23:51:15.932792+00:00,google,gemini-2.5-flash,0,3294,220,lan,1,7,7,1,7,7,7,1,2,6,1,7,7,3,3,7,2,7,6,3,2,3,6,7,6,7,7,2,2,1
73bb3d10-6aa7-414c-b7f8-59460b2a79ee,2025-08-19 00:23:51.388122+00:00,google,gemini-2.5-flash,0,3303,222,par,1,7,7,1,7,7,7,1,2,7,1,7,6,2,2,7,3,7,7,2,1,3,7,7,6,7,7,2,2,1
81e950b5-291f-43c8-9426-5e92271f938e,2025-08-19 00:24:23.634507+00:00,google,gemini-2.5-flash,0,3303,215,par,1,7,6,1,7,7,7,1,1,7,1,6,5,2,1,7,3,7,7,1,1,6,7,7,6,7,7,1,2,1
