cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,"C1. Climate variation is normal, so why should this be a problem?",C2. I think it is safe to say climate change is here.,C3. Biodiversity is at risk due to the use of pesticides and monoculture farming,C4. Climate warming will ultimately benefit food production globally as plants better growth in higher temperature,C5. Extreme weather disasters affect global food availability,C6. Food waste is a major environmental issue,C7. Food waste is an important social issue (e.g. hunger in the world),C8. Intensive animal farming and monocultural plantation guarantees food supply,C9. Banning pesticides might help the local biodiversity but decreases our food production capacity and autonomy,C10. Animal antibiotical resistance will be the source of the next global pandemic,C11. Food thrown away is natural and biodegradable and thus not an issue for the environment,C12. The government should ensure that farmers are paid fair prices for their produce to secure higher incomes for those working in agriculture,"C13. The government should apply costum duties on imported products that can be produced in Switzerland (e.g., cheese, honey, apples, beef)",C14. Switzerland already has some of the toughest regulations about protecting our environment and agriculture,C15. Strong regulation of food products will eventually damage our economic relationship with other countries,"C16. Food that is NOT environmentally-sustainable, healthy and fairly-produced should be clearly labelled","C17. In Switzerland, packaging waste is a greater environmental issue than food thrown away","C18. Products that employ products that damage the environment, such as palm oil, should be taxed in a similar fashion to tobacco products",C19. Subsidies should only be given to farmers that do not use pesticides or antibiotics,"C20. If Switzerland implements strong regulations on importing environmentally-sustainable and fairly-produced food, we would either have to step out of our international trade agreements or have to renegotiate most of them","C21. To give subsidies only to farmers who do not use pesticides is an ""extreme"" approach that would mean falling crop yields and higher food prices",C22. Restaurants in schools or retirement homes should only offer vegetarian menus.,C23. We should introduce taxes to prevent food waste,"C24. Farmers should be encouraged to practice ecologically sustainable agriculture, such as permaculture.","C25. I am happy to buy fairtrade products, like chocolate or coffee, even if they are of lower quality","C26. I am happy to change my nutrition habits, as use leftovers in future meals, if this helps to prevent food waste",C27. I am happy to pay a higher price for local or organic food products,"C28. Eating sustainably is too expensive, and only wealthy people can afford it",C29. It is essential to always have fresh products available to be prepared for any situation (e.g. unexpected guests),C30. I don't care where the product I am buying comes from.
27fed810-28c6-4ecc-a1a0-63af3e66d7f7,2025-09-09 19:09:07.429824+00:00,openai,gpt-4o-mini,0,3099,192,eco,1,7,7,1,7,7,7,1,2,6,1,7,7,5,3,7,3,7,7,5,2,6,7,7,6,7,6,3,2,1
9ef5b538-1396-4b17-9227-b2f8064c84a0,2025-09-09 19:09:12.682729+00:00,openai,gpt-4o-mini,0,3099,193,eco,1,7,7,1,7,7,7,1,1,7,1,7,6,5,3,7,2,7,7,5,1,5,6,7,6,7,6,4,2,1
4155f8fe-f40b-4dcd-8c1e-f90f84828eef,2025-09-09 19:09:17.555892+00:00,openai,gpt-4o-mini,0,3099,192,eco,1,7,7,1,7,7,7,2,3,6,1,7,6,5,4,6,5,6,7,4,2,5,7,7,5,7,6,5,3,1
a027ac84-907c-4352-bd0a-bcadf638bbb2,2025-09-09 19:09:22.729107+00:00,openai,gpt-4o-mini,0,3099,192,eco,1,7,7,2,7,7,7,1,2,7,1,7,7,5,3,7,4,6,6,3,2,5,6,7,6,6,6,2,1,1
5530b1a5-4bf3-4beb-9b2d-707c8488d6a2,2025-09-09 19:09:27.643605+00:00,openai,gpt-4o-mini,0,3099,194,eco,2,7,7,1,7,7,6,1,3,7,1,7,6,5,4,7,5,7,6,5,2,5,6,7,6,6,6,4,3,1
e7353221-761e-4bdc-85e0-51e2a287c7b0,2025-09-09 19:15:36.301470+00:00,openai,gpt-4o-mini,0,3102,191,fas,6,1,1,6,2,2,1,7,7,1,5,1,7,6,7,1,3,1,1,7,7,1,1,1,1,1,1,1,5,1
c7624850-ee06-493a-8844-d12e6f07b5df,2025-09-09 19:15:41.922384+00:00,openai,gpt-4o-mini,0,3102,191,fas,7,1,1,7,1,1,1,7,7,1,7,1,7,7,7,1,1,7,7,7,7,1,1,1,1,1,1,1,1,7
60947c49-6f33-4f23-a98e-53728cbeb405,2025-09-09 19:15:47.467163+00:00,openai,gpt-4o-mini,0,3102,191,fas,7,1,1,7,1,1,1,7,7,1,1,1,7,7,1,1,1,1,1,7,7,1,1,1,1,1,1,1,7,7
c607b293-7b19-4ee4-ad7c-fe12fd39dfaa,2025-09-09 19:15:56.670956+00:00,openai,gpt-4o-mini,0,3102,192,fas,7,1,1,1,1,1,1,7,7,1,1,1,7,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,7
c2ca6a39-f793-47ba-9c78-cd0df6320fb6,2025-09-09 19:16:02.407480+00:00,openai,gpt-4o-mini,0,3102,191,fas,7,1,1,7,1,1,1,7,1,1,7,1,7,7,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,7
57202949-dbcf-410d-bb51-5753e41969a8,2025-09-09 19:22:28.329288+00:00,openai,gpt-4o-mini,0,3093,194,fem,1,7,7,1,7,7,7,1,2,7,1,7,7,5,2,7,3,7,7,5,2,6,6,7,6,7,6,4,3,1
d0e66be0-0a74-448f-a564-e1c6ffdcdec4,2025-09-09 19:22:33.661807+00:00,openai,gpt-4o-mini,0,3093,192,fem,1,7,7,1,7,7,7,1,1,7,1,7,6,5,2,7,2,7,7,2,1,5,6,7,6,7,6,5,3,1
2264c513-69d4-40ab-aa12-942fb8c561a5,2025-09-09 19:22:39.616634+00:00,openai,gpt-4o-mini,0,3093,193,fem,1,7,7,1,6,7,7,1,2,6,1,7,6,4,3,7,6,7,1,3,2,5,7,7,5,7,6,5,4,1
7233b32e-79e9-403a-8e83-35e79b118cdb,2025-09-09 19:22:45.712965+00:00,openai,gpt-4o-mini,0,3093,191,fem,1,7,7,1,7,7,7,1,1,7,1,7,7,5,1,7,5,7,7,2,1,6,6,7,6,6,5,1,6,1
69292623-9e5d-47ae-bc28-913e89297f31,2025-09-09 19:22:51.035615+00:00,openai,gpt-4o-mini,0,3093,194,fem,1,7,7,1,6,7,7,1,2,6,1,7,6,5,2,7,1,7,6,2,1,5,7,7,6,7,6,4,3,1
a7ebacf8-21bb-46b5-8f31-913725967a5c,2025-09-09 19:30:02.257715+00:00,openai,gpt-4o-mini,0,3108,191,fun,1,1,1,1,5,6,6,7,7,1,1,7,7,7,7,6,1,6,1,5,7,1,1,1,1,6,1,1,7,1
f0177250-5757-4b08-a27b-33c17c507366,2025-09-09 19:30:07.774440+00:00,openai,gpt-4o-mini,0,3108,191,fun,1,1,1,1,1,7,7,7,7,7,1,7,7,7,1,7,1,1,1,1,1,1,1,1,1,1,7,1,7,1
b36b7461-d3a3-4f98-a789-8846fe88fca0,2025-09-09 19:30:13.394894+00:00,openai,gpt-4o-mini,0,3108,192,fun,1,1,7,1,1,1,1,7,7,1,1,7,7,7,1,7,1,7,1,1,7,1,1,1,1,7,7,1,7,1
437d09b5-f6c5-48ae-bdc1-beb8961f8d5f,2025-09-09 19:30:18.727489+00:00,openai,gpt-4o-mini,0,3108,195,fun,1,1,6,1,6,7,7,1,1,1,1,7,7,6,1,7,1,7,1,1,1,1,1,5,5,6,5,1,7,1
23f055b7-1015-489e-bb95-416e8e3bbf23,2025-09-09 19:30:25.696406+00:00,openai,gpt-4o-mini,0,3108,195,fun,1,7,7,1,7,7,7,1,1,7,1,7,7,7,1,7,1,7,7,1,1,1,7,7,1,7,7,1,7,1
2607ae0d-282f-4f88-9260-a2de4d32b2c1,2025-09-09 19:37:14.578161+00:00,openai,gpt-4o-mini,0,3102,193,lib,2,6,6,2,6,5,6,2,6,5,1,3,3,5,4,7,3,4,2,4,5,1,2,5,5,7,6,3,4,1
dd13dbc6-b709-4ed6-ad2e-6cdd47036e52,2025-09-09 19:37:20.464241+00:00,openai,gpt-4o-mini,0,3102,193,lib,2,5,6,4,5,5,6,3,5,5,1,4,2,6,6,7,3,6,2,4,2,1,3,6,4,6,5,3,6,1
5eba0c6e-6ef2-4177-87ae-319711c4b3c4,2025-09-09 19:37:28.383310+00:00,openai,gpt-4o-mini,0,3102,192,lib,3,6,5,3,6,5,5,5,6,3,2,4,2,6,6,5,5,3,4,5,7,1,2,5,4,6,4,4,3,2
0bb415f3-049d-43b6-b8be-88ee3988ee86,2025-09-09 19:37:34.546109+00:00,openai,gpt-4o-mini,0,3102,193,lib,3,6,6,3,6,7,6,2,3,5,2,6,2,5,4,7,4,5,2,4,2,1,3,5,4,6,4,3,5,1
87f11ec1-ea2e-4e1a-bb8b-d42f8948b4c4,2025-09-09 19:37:42.733137+00:00,openai,gpt-4o-mini,0,3102,191,lib,3,7,6,2,6,5,5,3,3,5,4,2,1,6,5,6,3,4,1,2,2,1,1,7,5,6,6,4,4,2
bf0e954c-707e-4ea1-af69-789dbd364119,2025-09-09 19:44:33.299367+00:00,openai,gpt-4o-mini,0,3105,191,nat,2,7,5,3,6,6,5,3,5,5,2,7,7,7,4,6,4,5,6,6,2,1,4,7,3,6,6,3,5,1
7c951b6b-f0fb-469c-9347-4574c70cd7c1,2025-09-09 19:44:41.952366+00:00,openai,gpt-4o-mini,0,3105,191,nat,3,5,6,2,5,6,6,3,7,5,2,7,7,6,4,7,2,6,3,5,4,2,4,6,3,6,7,4,6,1
e69b9c68-8a93-43f0-b850-6d5c4cfd4b96,2025-09-09 19:44:46.926064+00:00,openai,gpt-4o-mini,0,3105,192,nat,2,6,7,2,5,6,4,6,7,3,2,7,7,7,6,6,5,6,4,4,7,1,4,5,3,5,6,3,5,1
426eed6d-b7f9-45a5-9599-4549e156e03c,2025-09-09 19:44:52.815071+00:00,openai,gpt-4o-mini,0,3105,191,nat,2,6,7,2,6,7,6,3,3,6,1,7,7,7,4,6,4,6,2,5,2,1,5,7,4,5,7,5,7,1
2d835974-e72b-43af-93ac-13236f8bb75d,2025-09-09 19:44:58.547900+00:00,openai,gpt-4o-mini,0,3105,191,nat,3,7,6,2,5,7,4,2,3,6,2,7,7,6,4,6,5,6,2,5,2,1,4,7,3,5,6,3,6,1
5e456497-6d5d-4188-80eb-444169825be2,2025-09-09 19:52:34.250730+00:00,openai,gpt-4o-mini,0,3108,195,pop,1,7,7,1,7,7,7,1,2,7,1,7,7,3,2,7,1,7,7,5,2,3,6,7,5,6,6,1,4,1
4c3b80ff-3003-44b5-b430-12f070018325,2025-09-09 19:52:40.398986+00:00,openai,gpt-4o-mini,0,3108,193,pop,1,7,7,1,7,7,7,1,1,7,1,7,7,1,1,7,1,7,7,1,1,1,6,7,5,7,7,6,6,1
45d80335-60cb-44fc-ba0c-8c888d5795ed,2025-09-09 19:52:45.951931+00:00,openai,gpt-4o-mini,0,3108,195,pop,2,7,7,1,7,7,6,2,3,5,1,7,7,4,2,6,5,7,6,3,2,2,6,7,4,6,5,6,4,1
d0fb3108-78c5-4770-ba00-2b8db241dbdf,2025-09-09 19:52:52.964902+00:00,openai,gpt-4o-mini,0,3108,195,pop,1,7,7,1,7,7,7,1,1,7,1,7,7,1,1,7,1,7,7,1,1,1,6,7,6,6,6,1,7,1
0548a558-35e5-4622-88dd-e4b71a33619c,2025-09-09 19:52:58.356910+00:00,openai,gpt-4o-mini,0,3108,191,pop,1,7,7,1,6,7,6,1,2,6,1,7,7,3,2,7,2,6,5,4,1,3,5,7,5,6,6,2,4,1
9fe011b2-80d5-4190-96d6-69c66da74a71,2025-09-09 19:59:21.249940+00:00,openai,gpt-4o-mini,0,3096,193,soc,1,7,7,1,7,7,7,1,2,6,1,7,7,4,2,7,2,7,6,5,2,5,7,7,6,7,6,5,3,1
a2e84568-5344-4ee8-9846-0fd49b4223f1,2025-09-09 19:59:32.453628+00:00,openai,gpt-4o-mini,0,3096,192,soc,1,7,7,1,7,7,7,1,1,7,1,7,7,5,3,7,2,7,7,3,1,6,7,7,6,7,7,6,4,1
2b61dadc-cd04-4745-8687-9d92989940ba,2025-09-09 19:59:39.423322+00:00,openai,gpt-4o-mini,0,3096,193,soc,1,7,7,1,6,7,7,2,2,5,1,7,6,4,3,7,4,7,6,3,2,6,7,7,6,7,6,5,3,1
66cc61eb-d54e-4aa6-bd40-3b80e26c5b60,2025-09-09 19:59:46.002658+00:00,openai,gpt-4o-mini,0,3096,195,soc,1,7,7,1,7,7,7,1,1,7,1,7,7,6,1,7,1,7,7,1,1,6,7,7,6,7,6,1,7,1
317b7b49-09db-4196-9521-9a4c3deec697,2025-09-09 19:59:54.549505+00:00,openai,gpt-4o-mini,0,3096,192,soc,1,7,7,1,6,7,7,1,2,6,1,7,6,5,2,7,2,6,7,4,2,5,7,7,6,7,6,3,3,1
d93baf06-99f0-41fc-a849-7e0c696d1f70,2025-09-09 20:06:15.092626+00:00,openai,gpt-4o-mini,0,3132,192,coa,1,7,7,1,7,7,7,1,2,6,1,7,6,4,3,7,2,6,6,5,2,5,7,7,5,6,6,5,3,1
7058254c-f1e5-4814-942d-f647bd76d24d,2025-09-09 20:06:21.859338+00:00,openai,gpt-4o-mini,0,3132,194,coa,2,7,7,1,7,7,7,2,3,7,1,7,6,4,4,6,3,7,7,5,2,5,6,7,5,7,6,6,4,1
a41663fb-f14c-48d4-9e3a-5141b894a68e,2025-09-09 20:06:28.940187+00:00,openai,gpt-4o-mini,0,3132,193,coa,2,7,7,1,7,7,6,2,3,5,1,7,5,4,3,6,5,7,6,4,2,3,6,7,4,7,6,6,4,1
b278fcaa-06b2-4039-9df5-e294b9857221,2025-09-09 20:06:36.709535+00:00,openai,gpt-4o-mini,0,3132,195,coa,1,7,7,1,7,7,7,2,2,6,1,7,6,4,3,7,3,7,6,5,2,4,6,7,5,6,6,5,7,1
607839ff-704d-4989-8dad-5734c346830b,2025-09-09 20:06:43.264829+00:00,openai,gpt-4o-mini,0,3132,194,coa,1,7,7,1,7,7,6,1,3,7,1,6,5,3,5,7,1,7,6,4,2,3,6,7,5,6,6,6,4,1
4e8300df-8111-457b-b56c-5f17f7d7d13b,2025-09-09 20:12:59.500331+00:00,openai,gpt-4o-mini,0,3120,195,ctr,1,7,7,1,7,7,7,1,2,5,1,7,6,4,3,7,2,6,6,4,2,3,6,7,5,6,5,5,3,1
626451cc-2de6-461f-9ff3-489dd29c8847,2025-09-09 20:13:07.160592+00:00,openai,gpt-4o-mini,0,3120,193,ctr,2,7,7,1,7,7,7,2,3,6,1,7,6,4,3,6,1,7,7,4,2,4,5,7,5,7,6,6,3,2
77a4b2b2-8be2-4706-939f-f8a7767e4bb0,2025-09-09 20:13:13.212605+00:00,openai,gpt-4o-mini,0,3120,195,ctr,2,7,7,1,7,7,6,3,3,5,2,6,6,4,4,6,5,7,6,4,2,2,6,7,4,5,6,7,3,1
d04a5cf2-59d9-4759-8b10-e317a94fcb78,2025-09-09 20:13:19.456752+00:00,openai,gpt-4o-mini,0,3120,195,ctr,1,7,7,1,7,7,7,2,2,7,2,7,6,4,3,6,3,6,4,2,2,3,6,6,5,6,5,6,7,1
a12abc65-74aa-4303-93f1-7d1906d415f8,2025-09-09 20:13:25.397260+00:00,openai,gpt-4o-mini,0,3120,194,ctr,1,7,7,1,7,7,5,2,2,6,1,7,6,4,2,6,1,5,6,3,2,3,5,7,3,5,6,7,4,1
05499802-df16-4c5e-9015-a4c6b3a087bd,2025-09-09 20:19:27.285475+00:00,openai,gpt-4o-mini,0,3135,194,dis,2,7,7,2,7,7,7,2,3,6,1,7,6,5,3,7,4,6,6,4,3,5,5,7,5,7,6,4,3,1
b7fedad5-888b-469e-9b25-1adba72a0dfa,2025-09-09 20:19:32.590045+00:00,openai,gpt-4o-mini,0,3135,194,dis,2,7,6,2,7,7,7,2,4,6,1,7,6,5,4,7,2,6,6,5,3,3,5,7,5,6,6,4,4,1
ccdd0b4d-baaf-40d5-9de7-c72e492dceea,2025-09-09 20:19:38.310320+00:00,openai,gpt-4o-mini,0,3135,193,dis,2,7,7,2,7,7,6,2,4,7,2,6,5,5,4,6,5,7,5,4,3,3,6,6,5,6,6,6,3,1
eca0bd44-b2f4-4b9b-ada9-9c060f005bdb,2025-09-09 20:19:43.944710+00:00,openai,gpt-4o-mini,0,3135,192,dis,1,7,7,2,7,7,7,2,2,6,1,7,6,6,3,7,4,6,5,3,2,4,5,7,5,6,6,4,7,1
3aeffcbc-ea52-400b-8e9c-95d5fcdf24c7,2025-09-09 20:19:50.118764+00:00,openai,gpt-4o-mini,0,3135,195,dis,2,7,7,2,7,7,6,1,3,7,1,7,7,4,3,6,2,7,6,5,1,5,6,7,5,6,6,3,4,1
5aa1aa0d-2bb9-4770-9fb7-8a2ec1a062e2,2025-09-09 20:25:46.777357+00:00,openai,gpt-4o-mini,0,3123,194,eld,1,7,7,1,7,7,7,1,2,6,1,7,6,5,3,7,2,6,6,4,2,5,5,7,5,7,6,6,4,1
3db19f8a-b7be-4021-9664-4a26575e50d8,2025-09-09 20:25:52.831806+00:00,openai,gpt-4o-mini,0,3123,194,eld,2,7,7,1,7,7,7,2,3,7,1,7,6,5,4,6,3,7,7,4,2,5,5,7,5,7,6,6,4,1
d8b08153-c8cd-4b85-8b83-523752bbe5ea,2025-09-09 20:25:57.932921+00:00,openai,gpt-4o-mini,0,3123,192,eld,2,7,7,1,7,7,6,2,3,5,1,7,6,5,3,6,5,6,6,4,2,4,7,7,4,7,6,6,5,1
3090af75-d759-48f5-993a-f45b0180a9fd,2025-09-09 20:26:03.983844+00:00,openai,gpt-4o-mini,0,3123,192,eld,1,7,7,2,7,7,7,2,2,7,1,7,6,4,3,6,3,6,6,4,2,5,6,7,5,6,5,5,7,1
0fc49bb5-c2ae-47f0-8db2-337f12bfb42f,2025-09-09 20:26:09.860442+00:00,openai,gpt-4o-mini,0,3123,195,eld,2,7,7,1,7,7,6,2,3,7,1,6,5,4,3,7,3,7,6,4,2,5,6,7,5,6,6,6,4,1
c2fa780a-450b-47a2-9d12-e383303ae352,2025-09-09 20:34:21.555502+00:00,openai,gpt-4o-mini,0,3123,194,far,1,7,7,1,7,7,7,1,2,6,1,7,6,4,3,7,2,6,6,4,2,5,7,7,5,6,6,5,3,1
4369e6e6-1f29-46b6-bd76-c180e3262778,2025-09-09 20:34:28.193129+00:00,openai,gpt-4o-mini,0,3123,193,far,1,7,7,1,7,7,7,1,1,7,1,7,6,5,4,6,1,7,7,4,1,5,6,7,5,7,7,6,4,1
f4245bda-1bd9-4c8d-85b4-bc6c4d692842,2025-09-09 20:34:33.777916+00:00,openai,gpt-4o-mini,0,3123,193,far,2,7,7,1,7,7,6,2,3,5,1,7,6,3,3,6,4,7,6,4,2,4,6,7,5,7,6,5,5,1
ee0a213b-3b42-40c5-883a-11aacfc90c33,2025-09-09 20:34:39.866145+00:00,openai,gpt-4o-mini,0,3123,194,far,1,7,7,1,7,7,7,1,2,7,1,7,6,5,2,7,3,7,6,2,2,4,6,7,6,6,6,5,7,1
c59d28e9-d7be-4682-b082-5927b83d9205,2025-09-09 20:34:45.410604+00:00,openai,gpt-4o-mini,0,3123,192,far,1,7,7,1,7,7,7,1,1,6,1,7,6,5,4,7,7,7,6,5,1,5,7,7,6,7,7,6,4,1
dc95c29c-72dd-438e-90ad-4560b088f651,2025-09-09 20:42:29.295166+00:00,openai,gpt-4o-mini,0,3123,193,fis,2,7,7,1,7,7,7,1,2,6,1,7,6,5,3,7,2,6,6,4,2,5,5,7,5,6,6,5,3,1
bd6d7d4c-b85d-453a-92eb-c6931affa87b,2025-09-09 20:42:35.622476+00:00,openai,gpt-4o-mini,0,3123,193,fis,2,7,7,2,7,7,7,2,4,6,1,7,6,5,4,6,2,7,7,5,3,3,6,7,5,7,6,6,5,1
9e853327-2056-432e-bfb5-3b934f03af1f,2025-09-09 20:42:42.299441+00:00,openai,gpt-4o-mini,0,3123,193,fis,2,7,7,1,7,7,6,2,5,6,1,7,6,5,4,6,5,6,1,4,4,2,7,7,5,7,6,6,3,1
6b812960-5052-4812-a752-328348644961,2025-09-09 20:42:50.485144+00:00,openai,gpt-4o-mini,0,3123,194,fis,2,7,7,1,7,7,6,2,2,7,2,7,6,4,3,6,3,6,6,4,2,3,5,6,5,6,5,5,7,1
7e2d3d8e-12ea-4d59-b51c-029ddab141cf,2025-09-09 20:42:56.320742+00:00,openai,gpt-4o-mini,0,3123,194,fis,2,7,7,1,7,7,6,1,2,7,2,6,5,4,5,7,1,5,6,4,1,3,6,7,5,6,6,6,3,1
b2b3dd34-98a0-465a-a7f0-2568ae037e5e,2025-09-09 20:50:01.175011+00:00,openai,gpt-4o-mini,0,3132,194,lan,2,7,7,1,7,7,7,1,3,6,1,7,6,4,3,7,2,6,6,4,2,5,5,7,5,6,6,5,3,1
e82c334e-07ee-4ca9-9fb4-e5c9c3610d79,2025-09-09 20:50:07.716680+00:00,openai,gpt-4o-mini,0,3132,195,lan,2,7,7,1,7,7,7,2,5,6,1,7,6,5,5,6,2,7,7,4,6,4,5,7,5,7,6,6,3,2
c41ca9d6-fb24-40cc-b970-3e6552917f81,2025-09-09 20:50:14.570958+00:00,openai,gpt-4o-mini,0,3132,193,lan,2,7,7,2,7,7,7,3,6,5,1,7,5,5,5,6,5,7,4,4,6,2,6,7,4,6,6,6,3,2
d3f4e27c-1a3d-4658-9b06-020bc89d4cba,2025-09-09 20:50:21.043736+00:00,openai,gpt-4o-mini,0,3132,192,lan,2,7,7,1,7,7,7,2,2,7,1,7,6,4,3,6,3,6,2,5,2,3,6,7,5,6,6,5,7,1
7902e3e6-5518-44c2-b8a9-048a86e859b3,2025-09-09 20:50:27.529128+00:00,openai,gpt-4o-mini,0,3132,195,lan,2,7,7,1,7,7,6,1,2,6,1,7,6,3,5,7,1,6,1,5,1,3,7,7,5,6,6,6,4,1
9f8cfb45-cc46-451d-92cf-da5a684fa34b,2025-09-09 20:56:24.589239+00:00,openai,gpt-4o-mini,0,3138,194,par,1,7,7,2,7,7,7,1,2,6,1,7,6,5,3,7,3,6,6,4,2,5,5,7,5,6,6,4,3,1
92cd1395-45f0-4502-a495-a06125e13af9,2025-09-09 20:56:31.840437+00:00,openai,gpt-4o-mini,0,3138,193,par,2,7,7,2,7,7,7,2,3,6,1,7,6,5,3,6,3,7,6,4,2,4,7,7,5,7,6,5,5,1
6c79934f-62bd-4c2b-b17d-15cde5db07be,2025-09-09 20:56:37.179884+00:00,openai,gpt-4o-mini,0,3138,193,par,2,7,7,2,7,7,6,2,3,5,1,6,6,5,3,6,4,7,6,4,2,3,6,7,4,7,6,5,5,1
75910897-e1bc-4050-9669-5091a7a44e1b,2025-09-09 20:56:43.548504+00:00,openai,gpt-4o-mini,0,3138,192,par,1,7,7,1,7,7,7,2,2,7,1,7,6,5,2,7,3,6,5,3,2,4,6,7,6,6,6,4,7,1
dec78af4-b979-497f-a74d-eb94e27959ff,2025-09-09 20:56:49.010295+00:00,openai,gpt-4o-mini,0,3138,193,par,1,7,7,2,7,7,6,2,3,6,1,7,7,4,3,6,1,5,6,5,2,4,7,7,5,6,6,3,4,1
74cdbbf1-53ba-4936-b304-cac1964c3f70,2025-09-09 21:02:40.702093+00:00,openai,gpt-4o-mini,0,3126,194,sub,1,7,7,1,7,7,7,1,2,5,1,7,6,4,3,7,2,6,6,4,2,5,6,7,5,6,6,5,3,1
f888dbc1-76f7-47b3-8890-25873ef96fa6,2025-09-09 21:02:47.319673+00:00,openai,gpt-4o-mini,0,3126,193,sub,1,7,7,1,7,7,7,1,2,7,1,7,6,4,4,6,2,7,7,3,1,3,6,7,5,7,6,6,5,1
